,RegionName,City,State,lat,lon,Date,Rent
3645,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-11,2010.0
3752,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-12,2014.0
3859,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-01,2017.0
3966,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-02,2020.0
4073,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-03,2023.0
4180,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-04,2026.0
4287,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-05,2028.0
4394,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-06,2031.0
4501,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-07,2033.0
4608,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-08,2034.0
4715,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-09,2036.0
4822,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-10,2037.0
4929,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-11,2040.0
5036,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2017-12,2042.0
5143,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-01,2044.0
5250,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-02,2048.0
5357,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-03,2051.0
5464,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-04,2055.0
5571,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-05,2059.0
5678,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-06,2064.0
5785,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-07,2068.0
5892,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-08,2073.0
5999,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-09,2078.0
6106,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-10,2083.0
6213,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-11,2088.0
6320,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2018-12,2093.0
6427,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-01,2098.0
6534,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-02,2102.0
6641,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-03,2107.0
6748,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-04,2111.0
6855,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-05,2116.0
6962,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-06,2120.0
7069,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-07,2125.0
7176,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-08,2129.0
7283,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-09,2133.0
7390,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-10,2136.0
7497,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-11,2137.0
7604,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2019-12,2137.0
7711,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-01,2137.0
7818,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-02,2134.0
7925,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-03,2131.0
8032,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-04,2129.0
8139,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-05,2125.0
8246,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-06,2122.0
8353,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-07,2119.0
8460,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-08,2115.0
8567,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-09,2112.0
8674,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2020-10,2108.0
81,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-01,
188,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-02,757.0
295,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-03,759.0
402,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-04,761.0
509,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-05,763.0
616,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-06,765.0
723,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-07,767.0
830,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-08,768.0
937,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-09,770.0
1044,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-10,772.0
1151,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-11,774.0
1258,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2014-12,775.0
1365,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-01,776.0
1472,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-02,777.0
1579,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-03,776.0
1686,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-04,776.0
1793,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-05,776.0
1900,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-06,776.0
2007,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-07,777.0
2114,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-08,777.0
2221,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-09,778.0
2328,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-10,779.0
2435,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-11,780.0
2542,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2015-12,781.0
2649,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-01,782.0
2756,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-02,783.0
2863,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-03,784.0
2970,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-04,785.0
3077,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-05,785.0
3184,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-06,785.0
3291,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-07,786.0
3398,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-08,786.0
3505,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-09,786.0
3612,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-10,786.0
3719,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-11,786.0
3826,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2016-12,786.0
3933,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-01,786.0
4040,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-02,786.0
4147,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-03,787.0
4254,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-04,787.0
4361,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-05,787.0
4468,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-06,788.0
4575,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-07,788.0
4682,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-08,789.0
4789,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-09,790.0
4896,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-10,791.0
5003,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-11,791.0
5110,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2017-12,792.0
5217,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-01,793.0
5324,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-02,794.0
5431,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-03,796.0
5538,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-04,797.0
5645,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-05,798.0
5752,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-06,799.0
5859,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-07,800.0
5966,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-08,801.0
6073,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-09,801.0
6180,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-10,802.0
6287,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-11,803.0
6394,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2018-12,804.0
6501,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-01,805.0
6608,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-02,806.0
6715,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-03,808.0
6822,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-04,809.0
6929,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-05,811.0
7036,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-06,813.0
7143,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-07,815.0
7250,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-08,816.0
7357,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-09,819.0
7464,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-10,821.0
7571,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-11,823.0
7678,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2019-12,825.0
7785,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-01,827.0
7892,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-02,830.0
7999,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-03,832.0
8106,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-04,835.0
8213,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-05,837.0
8320,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-06,839.0
8427,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-07,842.0
8534,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-08,844.0
8641,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-09,847.0
8748,"Wichita, KS",Wichita, KS,37.6922361,-97.3375448,2020-10,849.0
80,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-01,995.0
187,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-02,997.0
294,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-03,999.0
401,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-04,1001.0
508,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-05,1003.0
615,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-06,1005.0
722,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-07,1007.0
829,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-08,1008.0
936,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-09,1010.0
1043,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-10,1012.0
1150,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-11,1015.0
1257,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2014-12,1017.0
1364,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-01,1019.0
1471,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-02,1022.0
1578,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-03,1024.0
1685,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-04,1027.0
1792,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-05,1030.0
1899,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-06,1032.0
2006,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-07,1035.0
2113,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-08,1037.0
2220,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-09,1040.0
2327,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-10,1043.0
2434,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-11,1045.0
2541,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2015-12,1048.0
2648,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-01,1051.0
2755,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-02,1053.0
2862,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-03,1055.0
2969,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-04,1057.0
3076,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-05,1059.0
3183,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-06,1061.0
3290,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-07,1063.0
3397,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-08,1066.0
3504,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-09,1068.0
3611,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-10,1070.0
3718,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-11,1073.0
3825,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2016-12,1076.0
3932,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-01,1078.0
4039,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-02,1081.0
4146,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-03,1085.0
4253,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-04,1088.0
4360,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-05,1091.0
4467,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-06,1094.0
4574,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-07,1097.0
4681,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-08,1100.0
4788,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-09,1102.0
4895,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-10,1105.0
5002,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-11,1108.0
5109,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2017-12,1112.0
5216,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-01,1115.0
5323,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-02,1118.0
5430,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-03,1121.0
5537,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-04,1125.0
5644,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-05,1129.0
5751,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-06,1133.0
5858,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-07,1137.0
5965,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-08,1141.0
6072,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-09,1146.0
6179,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-10,1150.0
6286,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-11,1155.0
6393,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2018-12,1160.0
6500,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-01,1165.0
6607,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-02,1170.0
6714,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-03,1175.0
6821,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-04,1180.0
6928,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-05,1185.0
7035,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-06,1189.0
7142,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-07,1194.0
7249,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-08,1198.0
7356,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-09,1202.0
7463,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-10,1207.0
7570,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-11,1210.0
7677,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2019-12,1214.0
7784,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-01,1218.0
7891,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-02,1222.0
7998,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-03,1227.0
8105,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-04,1232.0
8212,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-05,1236.0
8319,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-06,1241.0
8426,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-07,1246.0
8533,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-08,1250.0
8640,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-09,1255.0
8747,"Winston-Salem, NC",Winston-Salem, NC,36.0998131,-80.2440518,2020-10,1260.0
57,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-01,1058.0
164,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-02,1062.0
271,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-03,1065.0
378,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-04,1069.0
485,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-05,1073.0
592,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-06,1076.0
699,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-07,1080.0
806,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-08,1084.0
913,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-09,1088.0
1020,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-10,1091.0
1127,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-11,1095.0
1234,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2014-12,1099.0
1341,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-01,1103.0
1448,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-02,1107.0
1555,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-03,1111.0
1662,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-04,1115.0
1769,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-05,1119.0
1876,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-06,1122.0
1983,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-07,1126.0
2090,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-08,1130.0
2197,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-09,1134.0
2304,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-10,1137.0
2411,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-11,1142.0
2518,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2015-12,1147.0
2625,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-01,1152.0
2732,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-02,1157.0
2839,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-03,1163.0
2946,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-04,1168.0
3053,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-05,1173.0
3160,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-06,1179.0
3267,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-07,1185.0
3374,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-08,1191.0
3481,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-09,1197.0
3588,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-10,1203.0
3695,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-11,1208.0
3802,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2016-12,1214.0
3909,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-01,1219.0
4016,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-02,1224.0
4123,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-03,1229.0
4230,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-04,1233.0
4337,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-05,1238.0
4444,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-06,1242.0
4551,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-07,1246.0
4658,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-08,1251.0
4765,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-09,1255.0
4872,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-10,1260.0
4979,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-11,1265.0
5086,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2017-12,1270.0
5193,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-01,1276.0
5300,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-02,1282.0
5407,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-03,1288.0
5514,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-04,1295.0
5621,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-05,1302.0
5728,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-06,1309.0
5835,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-07,1315.0
5942,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-08,1322.0
6049,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-09,1329.0
6156,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-10,1335.0
6263,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-11,1341.0
6370,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2018-12,1347.0
6477,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-01,1354.0
6584,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-02,1359.0
6691,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-03,1365.0
6798,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-04,1371.0
6905,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-05,1377.0
7012,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-06,1384.0
7119,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-07,1390.0
7226,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-08,1397.0
7333,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-09,1403.0
7440,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-10,1410.0
7547,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-11,1415.0
7654,"Worcester, MA",Worcester, MA,42.2761217,-71.8058232,2019-12,1421.0
